x,y
0.192378,0.289057
0.320137,0.382870
0.164965,0.266264
0.515194,0.509674
0.757123,0.671928
0.189306,0.286569
0.311010,0.376619
0.998347,0.974109
0.420989,0.449488
0.943991,0.847893
0.460798,0.475018
0.438528,0.460766
0.250148,0.333442
0.410231,0.442540
0.176075,0.275668
0.768239,0.680246
0.201952,0.296717
0.232341,0.320192
0.410812,0.442916
0.044134,0.134746
0.705999,0.635169
0.530173,0.519221
0.053223,0.148204
0.963481,0.877589
0.824298,0.724644
0.060861,0.158692
0.435967,0.459123
0.416228,0.446416
0.360129,0.409751
0.211129,0.303934
0.988345,0.931138
0.552507,0.533488
0.531265,0.519917
0.153311,0.256121
0.067701,0.167573
0.288388,0.360898
0.342616,0.398074
0.378710,0.422006
0.286735,0.359736
0.763605,0.676762
0.322701,0.384618
0.747533,0.664856
0.202133,0.296861
0.572849,0.546543
0.157765,0.260033
0.378207,0.421676
0.341088,0.397048
0.359716,0.409477
0.610548,0.570963
0.751900,0.668065
0.403850,0.438406
0.316547,0.380417
0.282073,0.356447
0.457073,0.472638
0.280028,0.354998
0.106372,0.211501
0.517934,0.511420
0.715995,0.642188
0.522599,0.514392
0.878063,0.772910
0.927124,0.825982
0.510945,0.506968
0.430569,0.455656
0.458389,0.473479
0.664255,0.606547
0.498270,0.498899
0.746777,0.664302
0.006871,0.052832
0.876980,0.771859
0.033512,0.117202
0.770476,0.681936
0.199681,0.294913
0.781045,0.690003
0.972609,0.894151
0.772530,0.683493
0.938810,0.840869
0.350816,0.403558
0.113618,0.218874
0.298526,0.367985
0.961364,0.874045
0.865519,0.760963
0.702376,0.632642
0.277911,0.353496
0.147592,0.251030
0.159450,0.261502
0.557939,0.536968
0.253964,0.336239
0.677384,0.615440
0.273934,0.350664
0.776563,0.686565
0.555447,0.535371
0.201058,0.296008
0.287507,0.360279
0.986016,0.924541
0.659447,0.603311
0.951762,0.859030
0.484286,0.489995
0.406224,0.439944
0.958634,0.869610
0.361266,0.410505
0.439735,0.461541
0.729110,0.651513
0.560948,0.538897
0.220780,0.311400
0.701719,0.632185
0.333478,0.391924
0.159590,0.261624
0.052535,0.147225
0.447096,0.466257
0.458116,0.473305
0.013899,0.075229
0.312615,0.377721
0.160492,0.262407
0.291810,0.363299
0.460206,0.474640
0.319942,0.382737
0.849749,0.746593
0.714170,0.640901
0.997325,0.967062
0.123683,0.228783
0.490733,0.494100
0.552772,0.533658
0.324741,0.386005
0.778240,0.687849
0.538788,0.524718
0.984187,0.919733
0.730003,0.652153
0.023074,0.097080
0.390411,0.429662
0.688637,0.623138
0.384341,0.425696
0.830146,0.729568
0.417747,0.447397
0.945289,0.849699
0.050927,0.144914
0.119466,0.224675
0.278766,0.354103
0.210517,0.303456
0.172001,0.272248
0.725862,0.649191
0.668633,0.609502
0.185900,0.283792
0.038477,0.125691
0.829125,0.728703
0.477710,0.485805
0.498683,0.499162
0.149067,0.252350
0.327459,0.387851
0.212853,0.305277
0.146392,0.249951
0.451142,0.468846
0.703586,0.633485
0.699164,0.630410
0.775882,0.686045
0.481826,0.488428
0.237953,0.324404
0.760070,0.674120
0.211829,0.304480
0.261027,0.341382
0.150481,0.253611
0.900466,0.795662
0.645368,0.593900
0.980627,0.911102
0.318212,0.381556
0.590657,0.558035
0.031554,0.113689
0.437678,0.460221
0.869423,0.764629
0.242071,0.327473
0.609679,0.570396
0.595285,0.561034
0.910704,0.806811
0.795579,0.701329
0.633762,0.586206
0.739829,0.659239
0.273288,0.350203
0.132446,0.237131
0.888896,0.783660
0.600747,0.564580
0.345299,0.399871
0.035288,0.120304
0.051889,0.146301
0.048885,0.141929
0.734452,0.655351
0.827771,0.727560
0.530711,0.519564
0.972405,0.893754
0.587841,0.556213
0.742541,0.661210
0.233432,0.321014
0.738322,0.658147
0.643006,0.592330
0.878800,0.773629
0.718949,0.644277
0.961219,0.873806
0.469457,0.480544
0.750503,0.667036
0.398897,0.435189
0.338880,0.395564
0.992573,0.945069
0.008575,0.059038
0.934165,0.834807
0.903277,0.798670
0.804154,0.708151
0.567927,0.543378
0.643106,0.592396
0.077443,0.179532
0.700373,0.631249
0.532001,0.520387
0.678190,0.615989
0.045672,0.137109
0.567289,0.542968
0.730079,0.652207
0.094557,0.198986
0.301742,0.370219
0.557850,0.536911
0.625269,0.580607
0.274147,0.350815
0.145692,0.249319
0.367809,0.414832
0.507579,0.504825
0.884013,0.778761
0.010815,0.066327
0.386379,0.427029
0.602962,0.566020
0.972034,0.893035
0.855836,0.752062
0.353464,0.405323
0.370931,0.416891
0.194716,0.290941
0.346038,0.400366
0.379506,0.422529
0.128882,0.233765
0.249315,0.332829
0.183660,0.281955
0.696809,0.628777
0.892420,0.787255
0.261103,0.341436
0.397182,0.434074
0.424422,0.451700
0.939292,0.841512
0.442854,0.463540
0.991711,0.941959
0.669371,0.610002
0.537411,0.523839
0.293452,0.364448
0.227222,0.316318
0.162680,0.264299
0.567599,0.543167
0.372913,0.418197
0.530489,0.519422
0.075178,0.176817
0.256927,0.338402
0.541304,0.526325
0.461557,0.475502
0.859888,0.755756
0.513338,0.508492
0.317393,0.380996
0.213353,0.305665
0.884269,0.779015
0.512110,0.507710
0.559390,0.537899
0.263775,0.343369
0.640991,0.590992
0.808705,0.711818
0.447435,0.466474
0.337800,0.394838
0.701125,0.631772
0.708537,0.636945
0.734982,0.655733
0.125547,0.230580
0.647830,0.595539
0.177836,0.277137
0.117258,0.222500
0.317201,0.380865
0.715247,0.641661
0.410710,0.442850
0.544423,0.528318
0.877927,0.772778
0.978309,0.905898
0.917337,0.814343
0.408415,0.441364
0.053487,0.148578
0.174263,0.274151
0.949719,0.856024
0.515044,0.509579
0.034152,0.118328
0.463057,0.476460
0.832437,0.731515
0.247504,0.331496
0.347326,0.401227
0.344547,0.399367
0.806895,0.710356
0.611101,0.571324
0.985538,0.923255
0.615600,0.574265
0.058535,0.155568
0.323338,0.385051
0.316725,0.380539
0.767073,0.679367
0.058320,0.155276
0.442273,0.463167
0.414903,0.445560
0.236156,0.323059
0.559530,0.537988
0.732104,0.653661
0.951403,0.858497
0.970241,0.889625
0.276527,0.352511
0.829330,0.728876
0.948550,0.854330
0.193863,0.290255
0.237745,0.324248
0.002037,0.028742
0.368126,0.415042
0.187464,0.285070
0.517081,0.510876
0.402278,0.437385
0.650522,0.597335
0.349518,0.402692
0.649782,0.596841
0.997848,0.970456
0.694065,0.626879
0.456677,0.472385
0.608949,0.569920
0.679603,0.616952
0.072277,0.173283
0.667484,0.608726
0.002941,0.034541
0.389003,0.428743
0.434557,0.458218
0.061261,0.159224
0.831275,0.730526
0.849459,0.746335
0.297417,0.367214
0.390806,0.429920
0.581563,0.552158
0.248820,0.332465
0.361046,0.410359
0.858090,0.754111
0.078149,0.180372
0.309596,0.375646
0.051953,0.146393
0.315894,0.379970
0.311633,0.377047
0.420080,0.448902
0.503359,0.502138
0.828714,0.728356
0.822358,0.723024
0.153880,0.256624
0.178232,0.277467
0.472140,0.482255
0.151728,0.254720
0.872298,0.767357
0.928817,0.828067
0.760677,0.674573
0.551901,0.533101
0.001094,0.021064
0.428161,0.454107
0.554841,0.534984
0.390097,0.429458
0.862717,0.758361
0.616102,0.574594
0.221372,0.311854
0.712177,0.639499
0.913519,0.809976
0.612178,0.572028
0.293740,0.364649
0.162339,0.264004
0.973224,0.895357
0.151830,0.254810
0.240488,0.326296
0.282820,0.356975
0.203783,0.298167
0.556382,0.535971
0.594453,0.560494
0.623862,0.579683
0.059741,0.157195
0.423167,0.450892
0.446220,0.465696
0.213621,0.305874
0.601400,0.565004
0.918360,0.815530
0.365349,0.413207
0.473697,0.483247
0.847177,0.744310
0.126026,0.231039
0.025598,0.102294
0.848272,0.745280
0.554186,0.534564
0.580439,0.551433
0.238369,0.324715
0.416904,0.446853
0.196541,0.292406
0.459741,0.474342
0.129081,0.233954
0.110060,0.215280
0.071918,0.172842
0.422820,0.450669
0.272399,0.349567
0.045142,0.136300
0.574650,0.547702
0.512887,0.508205
0.327963,0.388193
0.778433,0.687996
0.069270,0.169550
0.922416,0.820299
0.402295,0.437397
0.129011,0.233887
0.345583,0.400061
0.848516,0.745496
0.342632,0.398084
0.946983,0.852088
0.766876,0.679218
0.707981,0.636555
0.420680,0.449289
0.614053,0.573253
0.834006,0.732855
0.446278,0.465733
0.462324,0.475992
0.388193,0.428214
0.026717,0.104526
0.700693,0.631471
0.805097,0.708908
0.223258,0.313298
0.160433,0.262356
0.934177,0.834822
0.333318,0.391816
0.232352,0.320200
0.356998,0.407673
0.605717,0.567814
0.277494,0.353200
0.931648,0.831604
0.118605,0.223829
0.605457,0.567644
0.710081,0.638027
0.187874,0.285404
0.527873,0.517753
0.112376,0.217625
0.316885,0.380648
0.873456,0.768464
0.960892,0.873268
0.659516,0.603358
0.820438,0.721429
0.727767,0.650552
0.367497,0.414626
0.241118,0.326765
0.341820,0.397539
0.201503,0.296362
0.687396,0.622286
0.804144,0.708144
0.589696,0.557413
0.714112,0.640861
0.504837,0.503079
0.394793,0.432519
0.937370,0.838968
0.665271,0.607231
0.328970,0.388876
0.270689,0.348343
0.897622,0.792658
0.685968,0.621306
0.876406,0.771303
0.175117,0.274867
0.617616,0.575585
0.995011,0.954995
0.780574,0.689640
0.327697,0.388012
0.182885,0.281317
0.308446,0.374854
0.440073,0.461757
0.499770,0.499853
0.181902,0.280507
0.400965,0.436533
0.159286,0.261359
0.002340,0.030810
0.128732,0.233623
0.526783,0.517059
0.243459,0.328503
0.470553,0.481242
0.728287,0.650923
0.930854,0.830606
0.274697,0.351208
0.317983,0.381399
0.644967,0.593633
0.779534,0.688841
0.712776,0.639920
0.582337,0.552657
0.444805,0.464790
0.041746,0.130996
0.853026,0.749525
0.342427,0.397947
0.727714,0.650514
0.729432,0.651743
0.517544,0.511171
0.345330,0.399892
0.724443,0.648179
0.298117,0.367701
0.673027,0.612478
0.907328,0.803074
0.606564,0.568365
0.113100,0.218353
0.407097,0.440511
0.788466,0.695750
0.514065,0.508955
0.566383,0.542386
0.790806,0.697578
0.642797,0.592191
0.093167,0.197468
0.034264,0.118526
0.113350,0.218605
0.821453,0.722272
0.965119,0.880400
0.388047,0.428119
0.139436,0.243624
0.610086,0.570662
0.167581,0.268500
0.852212,0.748795
0.192423,0.289094
0.612385,0.572163
0.893958,0.788840
0.045449,0.136769
0.954812,0.863631
0.621673,0.578245
0.774881,0.685281
0.472356,0.482392
0.967002,0.883711
0.499323,0.499569
0.770474,0.681934
0.640029,0.590354
0.406651,0.440221
0.377037,0.420908
0.753129,0.668972
0.813748,0.715920
0.165503,0.266725
0.267194,0.345834
0.380131,0.422939
0.956309,0.865942
0.909991,0.806017
0.473298,0.482993
0.990573,0.938092
0.023341,0.097644
0.294751,0.365355
0.955692,0.864985
0.411388,0.443288
0.434188,0.457981
0.565778,0.541997
0.578969,0.550485
0.286400,0.359500
0.758201,0.672729
0.191354,0.288230
0.180359,0.279231
0.803650,0.707747
0.146167,0.249748
0.802031,0.706452
0.578530,0.550202
0.618523,0.576179
0.769034,0.680845
0.077854,0.180021
0.388996,0.428739
0.409063,0.441784
0.484504,0.490134
0.766034,0.678585
0.162192,0.263878
0.298253,0.367795
0.931537,0.831463
0.429386,0.454895
0.678384,0.616121
0.887845,0.782598
0.339377,0.395899
0.151682,0.254679
0.878418,0.773256
0.362719,0.411467
0.446434,0.465833
0.834110,0.732944
0.774107,0.684692
0.880621,0.775411
0.399888,0.435833
0.353076,0.405064
0.167022,0.268024
0.158089,0.260316
0.544430,0.528322
0.347380,0.401263
0.961739,0.874666
0.690597,0.624487
0.149411,0.252658
0.540269,0.525664
0.309119,0.375318
0.918445,0.815629
0.618123,0.575917
0.698116,0.629682
0.327508,0.387884
0.102627,0.207604
0.464150,0.477157
0.489700,0.493442
0.400880,0.436477
0.395686,0.433100
0.919086,0.816375
0.079264,0.181689
0.283531,0.357477
0.258463,0.339520
0.230946,0.319139
0.161949,0.263668
0.621182,0.577923
0.677379,0.615437
0.996060,0.960012
0.395289,0.432842
0.558001,0.537008
0.395948,0.433271
0.748365,0.665466
0.725023,0.648592
0.554037,0.534468
0.292795,0.363988
0.072403,0.173438
0.515775,0.510045
0.983391,0.917727
0.221814,0.312193
0.056044,0.152156
0.292511,0.363789
0.140259,0.244379
0.674167,0.613252
0.990627,0.938268
0.467767,0.479465
0.776794,0.686742
0.454776,0.471170
0.957466,0.867756
0.177674,0.277002
0.850462,0.747229
0.876552,0.771444
0.256937,0.338410
0.133994,0.238581
0.135015,0.239534
0.487883,0.492285
0.295943,0.366187
0.756197,0.671241
0.165263,0.266519
0.292003,0.363434
0.151485,0.254505
0.723264,0.647339
0.687951,0.622667
0.899850,0.795008
0.448286,0.467019
0.241987,0.327411
0.192645,0.289273
0.520689,0.513175
0.757763,0.672403
0.176036,0.275636
0.742503,0.661183
0.813807,0.715968
0.468547,0.479963
0.882762,0.777520
0.487974,0.492343
0.459173,0.473980
0.350529,0.403366
0.264768,0.344086
0.913949,0.810464
0.307995,0.374543
0.442441,0.463276
0.764412,0.677367
0.184547,0.282683
0.699379,0.630559
0.898405,0.793481
0.319562,0.382477
0.187262,0.284905
0.194349,0.290646
0.075758,0.177516
0.352525,0.404697
0.486351,0.491310
0.227244,0.316335
0.075788,0.177552
0.174302,0.274184
0.127094,0.232062
0.524075,0.515332
0.416289,0.446456
0.319739,0.382598
0.044763,0.135718
0.174052,0.273974
0.495774,0.497310
0.787267,0.694816
0.987859,0.929709
0.964321,0.879023
0.670029,0.610446
0.475832,0.484608
0.423494,0.451103
0.020557,0.091593
0.740600,0.659799
0.337444,0.394598
0.328552,0.388592
0.183041,0.281446
0.101855,0.206793
0.513099,0.508340
0.882420,0.777182
0.000261,0.010282
0.832660,0.731705
0.069682,0.170067
0.194609,0.290856
0.908419,0.804275
0.422207,0.450273
0.680961,0.617879
0.135662,0.240136
0.497995,0.498724
0.855263,0.751543
0.262756,0.342633
0.022070,0.094927
0.271552,0.348961
0.582495,0.552759
0.066833,0.166470
0.445604,0.465302
0.078269,0.180514
0.854100,0.750492
0.433463,0.457515
0.042590,0.132333
0.524128,0.515367
0.909295,0.805244
0.466084,0.478392
0.544685,0.528486
0.649895,0.596917
0.803528,0.707650
0.873237,0.768255
0.832936,0.731941
0.905383,0.800949
0.386336,0.427001
0.715357,0.641738
0.905644,0.801233
0.218996,0.310029
0.785039,0.693087
0.100254,0.205102
0.127415,0.232368
0.207246,0.300895
0.781214,0.690133
0.263077,0.342866
0.705241,0.634640
0.636477,0.588001
0.525833,0.516453
0.727311,0.650226
0.908030,0.803846
0.108328,0.213512
0.794144,0.700198
0.353634,0.405435
0.186597,0.284362
0.648244,0.595815
0.787096,0.694684
0.229187,0.317809
0.172372,0.272561
0.696391,0.628487
0.695272,0.627713
0.717058,0.642939
0.346286,0.400532
0.498800,0.499236
0.590295,0.557801
0.179223,0.278290
0.404183,0.438621
0.976631,0.902298
0.894579,0.789483
0.309827,0.375805
0.195628,0.291673
0.679618,0.616963
0.410081,0.442443
0.323043,0.384850
0.886864,0.781610
0.191295,0.288182
0.586120,0.555100
0.592105,0.558973
0.827773,0.727561
0.111953,0.217199
0.319416,0.382378
0.735802,0.656325
0.220281,0.311017
0.113560,0.218815
0.089436,0.193345
0.406879,0.440369
0.761804,0.675414
0.876532,0.771425
0.636066,0.587729
0.934176,0.834821
0.572924,0.546591
0.331338,0.390478
0.651234,0.597810
0.919210,0.816520
0.830138,0.729560
0.241529,0.327070
0.098432,0.203163
0.234321,0.321682
0.218160,0.309385
0.993011,0.946718
0.544148,0.528142
0.413788,0.444840
0.672629,0.612209
0.954229,0.862739
0.736831,0.657068
0.559493,0.537965
0.145524,0.249168
0.322951,0.384788
0.151598,0.254605
0.973297,0.895500
0.434904,0.458441
0.471014,0.481537
0.709099,0.637338
0.655185,0.600453
0.584574,0.554102
0.798535,0.703669
0.062064,0.160287
0.346378,0.400593
0.675067,0.613864
0.698130,0.629692
0.280554,0.355371
0.247991,0.331854
0.029468,0.109827
0.931788,0.831780
0.167200,0.268176
0.859605,0.755496
0.173317,0.273356
0.265633,0.344710
0.093926,0.198298
0.391477,0.430358
0.258644,0.339652
0.638074,0.589058
0.805265,0.709043
0.931274,0.831132
0.592302,0.559101
0.542096,0.526831
0.490767,0.494122
0.737826,0.657788
0.865046,0.760523
0.642365,0.591904
0.711123,0.638758
0.299950,0.368975
0.113379,0.218634
0.420222,0.448994
0.955135,0.864127
0.697953,0.629569
0.218757,0.309845
0.017199,0.083732
0.044331,0.135050
0.893825,0.788702
0.715329,0.641719
0.324885,0.386103
0.141815,0.245803
0.744797,0.662855
0.256673,0.338217
0.309016,0.375246
0.604402,0.566957
0.429989,0.455283
0.574649,0.547701
0.698328,0.629830
0.821466,0.722282
0.833293,0.732245
0.336402,0.393896
0.626731,0.581569
0.764566,0.677482
0.928704,0.827927
0.168827,0.269561
0.255333,0.337240
0.666531,0.608082
0.033873,0.117839
0.897698,0.792737
0.377654,0.421313
0.333823,0.392157
0.011077,0.067127
0.797876,0.703146
0.288958,0.361299
0.709030,0.637290
0.016633,0.082335
0.306158,0.373275
0.753361,0.669143
0.910458,0.806537
0.021487,0.093656
0.078246,0.180486
0.052273,0.146852
0.766284,0.678773
0.334918,0.392896
0.361289,0.410520
0.370687,0.416730
0.764907,0.677739
0.935938,0.837096
0.069015,0.169231
0.586374,0.555264
0.769230,0.680994
0.405417,0.439422
0.213105,0.305472
0.533797,0.521532
0.334121,0.392359
0.381931,0.424119
0.789130,0.696268
0.000652,0.016261
0.415804,0.446143
0.686827,0.621896
0.378306,0.421741
0.749627,0.666393
0.697904,0.629536
0.176183,0.275758
0.038586,0.125871
0.406934,0.440405
0.192816,0.289411
0.344743,0.399499
0.160295,0.262236
0.103274,0.208282
0.366231,0.413790
0.238541,0.324843
0.155547,0.258092
0.132515,0.237196
0.573459,0.546935
0.516837,0.510721
0.503201,0.502038
0.338366,0.395219
0.452774,0.469890
0.572217,0.546136
0.924740,0.823084
0.222005,0.312339
0.977634,0.904432
0.137845,0.242158
0.755801,0.670948
0.311755,0.377131
0.519776,0.512593
0.544931,0.528643
0.312407,0.377579
0.935580,0.836632
0.231758,0.319753
0.690714,0.624567
0.685208,0.620785
0.929663,0.829117
0.866896,0.762251
0.723793,0.647716
0.336597,0.394028
0.059712,0.157156
0.068537,0.168629
0.496893,0.498022
0.162986,0.264563
0.434767,0.458353
0.735433,0.656059
0.318534,0.381776
0.567282,0.542963
0.308892,0.375161
0.835370,0.734024
0.070483,0.171066
0.647258,0.595159
0.288145,0.360728
0.642700,0.592126
0.571998,0.545995
0.510150,0.506462
0.620334,0.577366
0.709843,0.637860
0.265951,0.344940
0.932089,0.832160
0.229619,0.318136
0.810882,0.713584
0.244496,0.329272
0.165199,0.266465
0.042641,0.132412
0.935210,0.836152
0.850407,0.747179
0.972304,0.893557
0.802106,0.706512
0.574200,0.547412
0.308901,0.375167
0.861818,0.757530
0.642737,0.592151
0.805794,0.709469
0.024804,0.100682
0.077504,0.179605
0.541227,0.526276
0.343338,0.398557
0.644786,0.593513
0.850119,0.746923
0.178708,0.277863
0.715270,0.641677
0.497378,0.498331
0.466853,0.478883
0.357970,0.408318
0.069376,0.169683
0.977003,0.903084
0.978303,0.905884
0.779218,0.688599
0.242954,0.328129
0.910392,0.806463
0.008837,0.059934
0.053836,0.149071
0.154888,0.257512
0.174036,0.273960
0.096477,0.201065
0.090097,0.194081
0.024443,0.099940
0.068781,0.168936
0.892203,0.787032
0.598643,0.563213
0.377682,0.421331
0.754021,0.669630
0.241379,0.326959
0.183475,0.281803
0.778825,0.688297
0.318884,0.382014
0.724702,0.648364
0.122162,0.227309
0.963670,0.877910
0.574822,0.547812
0.300871,0.369615
0.678939,0.616500
0.072199,0.173187
0.767724,0.679857
0.036909,0.123070
0.141575,0.245583
0.744727,0.662804
0.015212,0.078719
0.920793,0.818378
0.987681,0.929194
0.925604,0.824129
0.929630,0.829076
0.041517,0.130631
0.080491,0.183130
0.103666,0.208692
0.137994,0.242296
0.170588,0.271054
0.128109,0.233030
0.206775,0.300525
0.062791,0.161244
0.726751,0.649826
0.584457,0.554026
0.816812,0.718433
0.968131,0.885739
0.767932,0.680014
0.595636,0.561261
0.287014,0.359933
0.492634,0.495311
0.717799,0.643463
0.250684,0.333836
0.067456,0.167262
0.018669,0.087258
0.929623,0.829067
0.139655,0.243825
0.786393,0.694137
0.966532,0.882876
0.281230,0.355850
0.531120,0.519824
0.981744,0.913719
0.202023,0.296774
0.518800,0.511972
0.907348,0.803096
0.131653,0.236386
0.560318,0.538493
0.987839,0.929652
0.235319,0.322432
0.698312,0.629818
0.158427,0.260611
0.363428,0.411936
0.905087,0.800627
0.221218,0.311736
0.090179,0.194173
0.489544,0.493343
0.038030,0.124949
0.058310,0.155263
0.257476,0.338802
0.633666,0.586142
0.345325,0.399888
0.750110,0.666748
0.351465,0.403991
0.596009,0.561503
0.817566,0.719054
0.370134,0.416366
0.525632,0.516325
0.957221,0.867370
0.156527,0.258951
0.492164,0.495011
0.238451,0.324776
0.687647,0.622458
0.473908,0.483382
0.440474,0.462014
0.206448,0.300268
0.381256,0.423676
0.572127,0.546078
0.766765,0.679135
0.369095,0.415680
0.807446,0.710800
0.465077,0.477749
0.527522,0.517530
0.170874,0.271296
0.370164,0.416386
0.748740,0.665741
0.261053,0.341401
0.859708,0.755590
0.786770,0.694430
0.319364,0.382342
